,Komentar,Label
454,trgantung anaknya ortunya penring tua mndidik anak ahklak utama tr bukti kjadian tua ketat anak trjerumus orunya anak selamat tr hindar pr gaulan bas anak cewek alhamdulilah tamat kuliah bidanan duanya trlepas prgaulan bebas intinya nasip rezeki anak perbuatan tua mnyikapi kasih makan jlan halal koropsi so oasti dampak anak salahkan anak renungi bagus tua ahklak cari jlanya rezeki,netral
455,,positif
456,miris banget gasi,negatif
457,hukum logika tsb benar loh undang undang mengatur senjata tajam mengatur senjata api maka kesimpulanya senjata api diperbolehkan argumentum a contrario,positif
458,dewanga putra mengatur mengadvokasi melegalkan hukuman luas mengatur intinya terkait legalitas perzinahan konsensual kampus terbit permendikbud dilegalisasi ilegalisasi,positif
459,muhamad hashirama mengatur melegalkan kan ku coba buka gogle baca asas legalitas dalam hukum peraturan melarangnya perbuatan diangap legal,netral
460,suka suka perbuatan jinah perundangan aturanya klu suka suka kekerasan,negatif
461,kuhp melakukan persetubuhan suami istrinya dipidana perzinan pidana penjara denda kategori i,netral
462,permendikbud banyaknya pelaporan kasus darurat bikinlah perendikbud badan hukum kekerasan seksual slama realita kejadian korban slalu rugika dalam kasus melapor perlindungan pelecehan,positif
463,istrimu anakmu setuju gauli kekerasan sexual,netral
464,ridwan basuki perselingkuhan dikenakan pasal kuhp pemerkosan dikenakan pasal kuhp prostitusi dikenakan pasal kuhp diatur dalam permendikbud dikti pasal memang kejahatan ketentuan hukum nya memang menuntut dimuat dalam pasal kekerasan seksual verbal kekerasan seksual non penetrasi pengintip body shaming tindak grepe grepe permen hadir dalam kasus penyebaran photo video pribadi izin kerap menjadikan korban terpidana mendengar pola pikir politikus pks golongan mesum,netral
465,ridwan basuki dalam pasal kuhp korban pelaku kekerasan seksual dipidana seksual didasari suka suka permendikbud korban terkena sanksi hukum pelaku,netral
466,breakpoint tv butuh narasimu lebar butuhkan hapuskan persetujuan korban titik permendikbud ok susahnya menghapus,negatif
467,ridwan basuki setuju seks bebas dilarang pemerkosan diperbolehkan kan nya,netral
468,ridwan basuki dihapus perbedan pasal kuhp aturan,negatif
469,breakpoint tv menrisex angaran dikeluarkan alasan hasil penelitian,positif
470,m indra menrisex bikin payung hukum deh gak percaya hukum pemerkosa hukuman dikebiri tu makul moral agama dikampus dihilangkan jk tujuan tuk menghindari pemerkosan,positif
471,pks pelacur suka suka hukum bedakan suka pelacuran hukuman nya neraka paksa salah korban rugikan suka suka untungkan,netral
472,undang undang poligami mungkin pks setuju duluan,positif
473,tujuanya mencegah kekerasan seksual digoreng melegalkan perzinan otaknya pks dibersihkan usia tumpul iya otaknya politisi pks dosen penjahat kelamin dikebiri dirajam dunia pendidikan tingi direndahkan suaramu rektor berlagak dungu memang dungu menempel nempelkan anumu nadim ngurusin begituan pikirkan kebijakan mutu perguruan tingi urusan beginian kasihkan pks pemegang pintu surga,positif
474,tujuan permendikbud bagus poin pasal ayat kontro versi menimbulkan multi tapsir memang direfisi direfisi,netral
475,merinding dgr sek perbolehkan anak gadis semoga jauhkan perbuatan g keji dn seboga hati nya g putih alah anak perkosa pacar hamil malu malu bertagung jawap cicipi eak nya pacar bendigan putusin,netral
476,suka suka dipertanyakan terpaksa diangap suka sngt dikhawatirkan,negatif
477,mungkin maksud rancangan pasal memperkosa istri ramai buka zina logika salah,netral
478,intinya klu mui melarang mk permen hpus,negatif
479,pernyatan seksual non konsensual maka ubah seksual konsensual maka pernyatan invalid membuktikanya tabel kebenaran katakan seksual konsensual p q maka p q p q baca seksual non konsensual maka seksual konsensual mari gunakan tabel kebenaran p q p q p q t t f f t t f f t t f t t f f f f t t t catatan t proposisi benar f proposisi salah tabel kebenaran lihat baris tabel kebenaran p q p nya benar baris sayang baris q nya salah pernyatan nya benar konklusi diambil salah disimpulkan pernyatan seksual non konsensual maka seksual konsensual pernyatan invalid,netral
480,partai kekerasan seksual,netral
481,pks menolak aturan dibuat benar lanjutkan,positif
482,doa rakyat indonesia semoga terlibat dalam aturan setan mengalami nya anak istri nya selingkuh dihamili dasar aturan pemerintah legalkan iya alah kan pemerintahan jokowi berakhir kehinan amin,netral
483,main tafsir,netral
484,kesan publik menimbulkan polemik menimbulkan prasangka tuk pengalihan isu sdg ramai,netral
485,hancur moralnya zina dilegalkan,negatif
486,abaikan pks,netral
487,asalamualaikum maf permendikbudristek dibuat ditandatangani mendikbudristek frasa persetujuan korban dalam pasal maf seandainya mahasiswa mencium mahasiswi tertutup kampus mahasiswi setuju perbuatan ketahuan lainya perbuatan pelangaran ditindak lanjuti permendikbudristek,netral
488,muantab skrng main kampus aman saudara laki-laki sis slama pade nga ngas gas bwahahaha,negatif
489,ingat mas mentri aturan hati hati khawatir jk aturan bertentangan aturan alah mk menuai adzab didunia akhirat,netral
490,setuju giatan e esek maka tu kekerasan pemaksan seksual sih iya brenti situ tu ga tolak pzinan dipaksakan perzinan disetujui ga cegah zina ditentang,netral
491,dlm tujuan pencegahan definisi tg kekerasan seksual gak salah ayat tafsir gak tempatnya dlm permendikbud,netral
492,ambiguan seks bebas suka suka loh korbanya,netral
493,bagusnya perbaiki memang salah,netral
494,doa mu jahat rakyat indonesia,netral
495,umu nayla pasal membolehkan seks suka suka permebdikbud mengatur kekerasan seksual melegalkan perzinahan melindungi perempuan kejahatan seksual dosen guru ustadz senior dl lingkungan pendidikan pakai logika kebencian membuta mata,positif
496,gabriela indah charista mendukung aturan setan maka dalam doa umat islam,negatif
497,umu nayla wkwkw iya deh,netral
498,marak bikin urusan ditentang bngt coba diterapkan kena tangkap,netral
499,m indra menrisek bikin permen aneh mestinya bikin permen pendidikan nasional maju cerdas merata wilayah indonesia,negatif
500,dilegalkan permendikbudristek memang ranahnya menangani tindakan asusila kekerasan seksual asusila kan persetujuan belah peraturan menangani,positif
501,julidz peraturan saudara laki-laki setahu zina hukum indonesia salah pelakunya terikat perkawinan gak berlaku duanya single delik aduan proses pengaduan suami istri alias pasangan sah salah pelaku tertera pasal kuhp,netral
502,julidz rancangan kuhp perluasan aturan zina bentuk nya setahu kuhp pasal teman teman sekulib protes cepat sahkan aturan permendikbud gak ribut kaum kons kaum islamis gak capek ribut melulu,positif
503,akhsan andi bang pasal perzinan terikat prostitusi berlapis perlindungan anak korbanya masi dibawah umur nasional single provinsi kota hukumanya denda penjara iya nanangin tindakan asusila zina nangin kekerasan seksual korban dalam paksan mikir legalin zina konteksnya beda zina gabisa single agama larangan setau ngelarang zina peraturan agama islam maksudnya ketentuanya islam gatau agama ngelarang beda konsepnya,positif
504,akhsan andi iya nasional peraturan provinsi kota ambil contoh ditangsel kota ga salah kena denda juta ketahuan membuat asusila dikamar penjara berulang surat perjanjianya,netral
505,iya tergantung daerah nya mengatur tindakan asusila masalahnya kan gak daerah mengatur daerah mayoritas muslim setahu iya ralat salah permendikbud islamis setuju kekerasan seksual perbuatan benarkan maksud permendikbud melihat celah permendikbud manfatkan maf maf ayam kampus legal standing,positif
506,udahlah gak debatin gak ngubah posisi belah lihat twiter pengujian materi permendikbud ma iya lihat kedepanya,netral
507,p akai ondom s elalu,netral
508,ngak ditindak pemendikbud tindak kuhp pasal,positif
509,susi tri andarwati mekanisme hukum kan payung hukum gk sih menjerat pelaku tindakan asusila,netral
510,julidz sebutkan kuhp pasal,netral
511,susi tri andarwati itukan rancangan bu sah kan suruh teman teman ibu sekulib protes kuhp cepat sah kan muncul peraturan peraturan permendikbud gak memunculkan polemik kaum sekulib kaum islamis,positif
512,akhsan andi teman,netral
513,susi tri andarwati ibu gak teman teman sekulib bagus bu rkuhp jalan tekanan,netral
514,akhsan andi sekulib kuhp mengajukan kan pemerintah pemerintah melindungi negaranya berbuat zina mendikbud mendukung pemerintah namanya pembantu presiden ga klausal mendikbud melegalkan zina,positif
515,susi tri andarwati namanya rkuhp sahkan gak mengikat komentar olah rkuhp pasal menjerat pelaku perzinahan terikat perkawinan single,netral
516,akhsan andi iya merubah kenyatan pemerintah mengajukan berusaha selesainya kuhpnya pemerintah berusaha melundungi negaranya berbuat zina kan trus hubunganya permendikbud dilegalkanya zina permendikbud zina dilarang melarang zina sat disahkan permendikbud,netral
517,susi tri andarwati sih mengikat salah pelakunya terikat perkawinan delik aduan proses pasangan sah salah pelaku ngadu,netral
518,susi tri andarwati iya pemerintah masalahnya tuh mangkrak alias sahkan payung hukum menindak pelaku perzinahan luas permendikbud benar gak zina seks bebas protes kaum islamis frasa persetujuan,netral
519,susi tri andarwati mungkin permendikbud revisi iya mungkin kaum islamis legowo permendikbud,negatif
520,akhsan andi halah ga solusiable spk agamais diem pas pelecehan dipesantren pendidikan keluarga kena mungkin nikahin pelaku pelecehan keluarga korban maklum pemikiran tertingal bin bobrok,netral
521,raja bla bla bla mucho texto nikmatin perseteruan wkwkwkwk,netral
522,akhsan andi menrisex berlebihan permen berlakunya dunia pendidikan,netral
523,ente bicara sih ente bikin pernyatan,netral
524,akhsan andi frasa persetujuan kan persetujuan pelecehan,positif
525,aduh males bahas komen balas,netral
526,hehehe terpenting setuju setuju,positif
527,prbuatan zinah kan deh aturany sndri kuhp hukum agama msing komen kyak bocah paud deh gede blon,netral
528,wongemblung seneng ye udeh bebas main kampus hemat saudara laki-laki ga hotel dilindungi negara bwahahahah,netral
529,rush day iya gni toge dksih otak main hp goblokny natural,netral
530,julian yaelah cuan tukang eceran kond m kampus gas stock banyakin ahahaha,netral
531,rush day trnyta drone kelas paud ngoceh,netral
532,setujuj pakek pakean pantai jos brow,positif
533,julian kadrun cerdas megunakan akal sehat gak permen nyuri kesempatan permen berani manusia bermoral berahlaq tat agama gak mungkin ayo ikuti perintah agama tingalkan larangan agama brow,netral
534,aturan alah dilangar pelaku kekerasan seksual melakukan kekerasan seksual aturan dibuat manusia,netral
535,senjatanya beda mas senjata digunakan memberantasnya kuhp bahas tindakan asusila,netral
536,nila setitik rusak susu sebelanga pasal direvisi liberal menghalalkan penzinahan,negatif
537,nadiem kurikulum pendidikanya ditambahi pelajaran seks bebas merayu pelacur hukum negara mjd korban diatur mengatur,netral
538,merasukimu,netral
539,menyimak,netral
540,direvisi gus dur repot,negatif
541,muhamadiyah ikadi mui prof h cholis nafis menolak suruh pergi permendikbudristek th nu suaranya iya diwakili prof h cholil nafis,negatif
542,pks poligami turun,netral
543,negara truskan anak hasil zina baguslah dimcok,netral
544,kalangan perguruan tingi gak nolak berzina peraturan menteri,positif
545,cecep bicaranya,netral
546,klu selangkangan pks cepat tangap,netral
547,pks kritik permen nya benar lanjutkan mas menteri,positif
548,ingat angota pks nonton porno sidang bwahaha pks membela kasus kekerasan perempun mpret urusin kader mu kampanye poligami ngak perempuan menerima poligami diskusikan cari sensasi jalankan unya cepat tindakanya jalan diamati direvisi kakehan ngoceh,negatif
549,legalkan zina v pen jepang v,netral
550,kasus aborsi efek hamil diluar nikah,netral
551,peraturan benar kekerasan seksual dilawan dibrantas,positif
552,tanda zaman naudzubilah,netral
553,inalilahi wa inalilahi roji un,netral
554,moga oengagas anak istrinya korban plaku zina sek bas amin,negatif
555,mas mah beda kasus beda senjata kekerasan seksual lingkungan kampus ditembak pakai permendikbudristek membicarakan tindakan seksual persetujuan belah kampus tindakan asusila pakek peraturan peraturan kampus peraturan melarang tindakan asusila kampus kode etik dosen pelaku dosen kuhp senjatanya disesuaikan memang permendikbudristek gk menindak pelaku asusila ranahnya mekanisme hukum patokanya sih nangkepnya perbincangan bahas diluar konteks,positif
556,jikalau korban ancam bicara dasar suka suka trus penjara korban keduanya,netral
557,diusulkan,netral
558,pks direvisi nungu korban bertambah selesai,netral
559,rifki fauzi iya kelaman giliran ngusulin dikritisi,netral
560,benar,netral
561,saudara laki-laki urusan ginian pks ga nyampe nalarnya tertawa oposisi payah lambat,netral
562,setuju wkwk,positif
563,indonesia maju kaya jepang ga an islamabad terbelakang,netral
564,riza kun kena azab,netral
565,xmbelgedesh mitos digaungkan kelompokmu pondasi khayalan benar teori buktinya perbandingan negara negara,netral
566,riza kun pahami pancasila buka blue silahkan pemimpinmu kawan nya mendahulukan materi drpd pondasi,netral
567,xmbelgedesh ga paham pancasila kadrun iya make argumen ketuhanan aturan hukum agama hukum praktis ideologi hukum syariat kaya arab pancasila kaya indonesia iya mengunakan pancasila maka bank konvensional ilegal qur an riba haram injil bilang ursury haram kan tetep ga ilegal ideologi demokrasi agama dosa urusan urusan negara meng ilegalkanya negara demokrasi syariat pancasila demokrasi syariat moga mengerti iya drun,netral
568,pasal menyebabkan aborsi permendikbud pencegahan penanganan kekerasan seksual digiring pelegalan zina,netral
569,zina dilegalkan tanda kiamat,netral
570,nti haml dluar nikah buru bilang nikah siri ikutan celeng pembenaran pembelan pkoknya ikuti fatwa partai lurus wakl ketua mui los krna mreka mrasa kuat bkuasa silahkan apadaya rakyt sbg rakyt hak bdoa bnar maka smoga anak cucu istri mreka pelaku korban sek bas hamil brulang dluar nikah ga jlas mnghamili istri mreka ga malu mlakukan sek bas dpan mreka skalipun nti mematuhi,netral
571,dewi sriyati ngedongeng sih bu kyknya gk paham bahas taunya teriak dukung teriakin gak paham substansi dibicarakan ckckck,netral
572,dewi sriyati kasian ibu kalah debat serang personal pahami ibu kemakan berita gorengan,netral
573,gak tu aborsi melarang rekomendasi dokter,positif
574,logika liar ga seks bebas iya ga moral nyalahin permen,netral
575,mendukung sepenuhnya syarat frasa persetujuan korban dihapus permendikbud bentrok peraturan undang asusila dinamakan korban si korban menyetujui si pelaku kekerasan seksual suka suka seks bebas dilegalkan permendikbud kontra asusila lainya disitulah permasalahanya,positif
576,keras lembut sah cegah ingat sila ketuhanan maha esa aturan agama utamakan,netral
577,dian chanel agama saudara laki-laki,netral
578,bukanya wafatnya nabi muhamad dikategorikan zaman nabi wafat hinga kedepan masuk zaman,positif
579,lho memangnya mendukung pelaku kekerasan seksual dinyatakan bersalah,positif
580,kalimat menunjukan zina dilegalkan permendikbud bu,netral
581,amin,positif
582,nyumpahin gini ngucap sih,netral
583,muhamad dzulfiqar ok mengangap permendikbudristek gak melegalkan zina permendikbud ditandatangani mendikbudristek maf seandainya mahasiswa mencium mahasiswi tertutup kampus mahasiswi setuju perbuatan ketahuan lainya perbuatan dalam pelangaran ditindak lanjuti permendikbudristek,netral
584,muhamad farhan peraturan pencegahan penanganan kekerasan seksual aturan tindakan asusila kampus berbeda persetujuan korban dihukum tindakan asusila dilarang persetujuan dihapus maka korban tindakan kekerasan seksual dihukum diamenyetujui tindakan maka perlindungan korban dihukum tindakan asusila dilarang maka korban kekerasan seksual terlibat dalam tindakan asusila menyetujui perbuatan korban pemaksan dihukum pelaku kekerasan seksual,negatif
585,asalamualaikum muhamad dzulfiqar iya permendikbudristek permen penanganan pencegahan seksual maf iya permendikbud frasa persetujuan korban dalam pasal maka mahasiswa mencium bibir mahasiswi pacarnya mengosokan kelaminya mahasiswi pacarnya tertutup kampus mahasiswi pacarnya setuju perbuatan ketahuan maka pelangaran gak ditindaklanjuti mahasiswi pacarnya setuju permendikbudristek berbeda mahasiswi pacarnya gak setuju maka pelangaran ditindak lanjuti permendikbudristek maf kejahatan kekerasan seksual akibat berawal perbuatan tindakan seksual bertentangan nilai norma nilai norma agama akar kekerasan kejahatan seksual terimakasih wasalamu alaikum,positif
586,muhamad farhan permnedikbudristek ulangi berfokus penanganan pencegahan kekerasan seksual berlatar belakang banyaknya kekerasan seksual penyelesaian keadilan korban kekerasan seksual kampus penyelesaina perlindungan korban permendikbudristek menyelesaikan kekerasan seksual kampus studi kasus kira kasus tindakan kekerasan seksual tindakan asusila membicarakan kekerasan korban korban dirugikan pelaku menyebabkan kerugian setuju tindakan korban pelaku tindakan asusila dikampus kode etik kampus terkait tindakan asusila kuhp perlindungan anak cerita permendikbudristek bertujuan mengatur tindakan asusila lingkungan kampus berbeda letaknya pelegalan zina aturan,positif
587,asalamualaikum muhamad dzulfiqar maf kuhp zina disahkan maf saudaraku seandainya mahasiswa mencium bibir mahasiswi pacarnya mengosokan kelaminya bagian tubuh mahasiswi pacarnya tertutup kampus mahasiswi pacarnya setuju ketahuan lainya pebuatan mahasiswa pelangaran ditindak lanjuti permendikbudristek maf saudaraku kuhp perzinahan disahkan,netral
588,muhamad farhan permendikbudristek mengatur penanganan pencegahan kekerasan seksual dikampus mengatur tindakan asusila dikampus lahir latar belakang diatas studi kasus jelaskan pandangan diatas mengatur tindakan asusila indonesia permendikbudristek pelegalan zina,positif
589,asalamualaikum muhamad dzulfiqar maf mahasiswa mencium bibir mahasiswi tertutup persetujuan terkait kampus perbuatan mahasiswa pelangaran ditindak lanjuti permendikbudristek maf iya bicara permendikbud peraturan lainya terimakasih wasalamu alaikum,netral
590,asalamualaikum kodil chanel maf mahasiswa mencium bibir mahasiswi tertutup persetujuan terkait kampus perbuatan mahasiswa pelangaran ditindak lanjuti permendikbudristek maf iya bicara permendikbud peraturan lainya terimakasih wasalamu alaikum,positif
591,muhamad farhan studi kasus jawab iya sebelumya terimakasih,positif
592,bingung paham syariat risikoberikhtilath,netral
593,mingu pas sholat jumat imam khotbahnya kaya tabayun baca benar baca kasus main klaim permendikbudristek melegalkan zina hadeh nyesel jumatan,negatif
594,mengmangtap kentu,netral
595,,netral
596,pola pemikiran sempit seks bebas budaya open bo kalangan mahasiswi tuh teman ane ayam kampus kampus uin paginya berkerudung malamnya buka warung,negatif
597,aldo binar udah clear saudara laki-laki dosenya udah depak sm kampus bukti percakapan tsb,positif
598,udah baca nya dihilangkan persetujuan maka dikategorikan pelecehan seksual kontak fisik persetujuan maka pelaku menawarkan transaksi seks ditawarin dosen nilai a foto telanjang verbal udah kan alat lapor transaksi persetujuan lihat make foto ginian kemampuan pemahaman udah diatas,netral
599,aluxes s permen dosen nawarin seks aman iya saudara laki-laki gak dijadin alat bukti,positif
600,awi asnawi gak kontak fisik teman korban laporin dasar dalam permendikbud cat caling diangap pelecehan,positif
601,aluxes s literasi pas diedukasi serang,negatif
602,aufa bilah literasi tipe org mikirnya ngeres melulu saudara laki-laki susah memproses positif informasi berkaitan seksual,negatif
603,aluxes s iya benar dikaitkan profesional zina pasal dibebankan perbuatan asusila berfikirnya,negatif
604,pelecehan verbal udah pasalnya kuhp kuhp udah pelecehan verbal sentuhan interface,negatif
605,pendapat zina sadar suka suka tekanan kekerasan maka perzinahan perbutan membutuhkan tekanan kekerasan,positif
606,judulnya bagus isinya melegalkan kekerasan dibaca isinya teliti mentri,positif
607,tujuanya mas mentri menjawab frasa dalam permendikbud persetujuan persetujuan maka dibolehkan,positif
608,bicara nadiem salah ngeyel,negatif
609,asatgfiruloh,netral
610,munkin makarim sukak sex,negatif
611,dajal,netral
612,nya kekerasan sex wanita apapun alasan nya terbukti disetubuhin perempuan laki laki hukum perempuan ngasi barang nya laki laki menjaga jakar nya guru polisi melakukan kekerasan sex pecat hukum seumur,positif
613,tokoh wanitanya diam,netral
614,ngenyel banget sih kadrun permendikbud tujuanya melindungi korban kekerasan seksual lingkungan perguruan tingi dalam permendikbud mengarah zina hadeh hadeh bikin negara sayangi ribet membicarakan peraturan zina sono usul dpr dibuat peraturanya disangkut pautkan lingkup konteks permendikbud,negatif
615,dinginkan dipisah kelas laki laki kelas perempuan gerbong kereta,positif
616,mahasiswa menolak tungangi ulama kadron otak mesum memahami salah permendikbud melegalkan sek bebas lgbt,negatif
617,diperintahkan presiden jokowi tangung jawab pendidiknya,netral
618,semangat hargai mslhx adh norma tertulis frasa persetujuan bukti legalx sex persetujuan,positif
619,tubuhmu bungkus permen lolipop gak tergiur bungkus bentuknya iya kan tutup bungkus paham mahaciwi,positif
620,ojk ga berani tutup pinjol legal pdhl praktek nya bunga pinjol legal tinghi bngt mungkin ojk nga dirugikan pinjol nga bngt mikirin pinjol bahasa lampau guwe pikirin,netral
621,real banget kekerasan seksual dikampus darurat oknum setuju permendikbud alasan konotasi menghalalkan zina tragis negri,positif
622,bikin disamain bikin he persetujuan mirip instal smartphone hihihi,netral
623,permendikbudristek terapkan klu pemaksan kekerasan alias pemerkosan ngak benarkan terkecuali keduanya suka senang terapkan permenya terapkan kaidah kaidah hukum norma norma kesopanan alias pertontonkan,positif
624,ngeyel,netral
625,hadeh lgbt gak mungkin sekelas pesantren lgbt diem diem,negatif
626,buktinya merasakanya teman pesantren belok melihat lawan narapidana seprti,netral
627,efek menteri comot gak mungkin gak pandai indonesia,netral
628,mentri musyawarah ma mui nu muhamdiah biar deal comot,netral
629,hancur nya iman hancur ahklak norma tekan terkait nya ga becus ngajar ngedidik murid nya melangar pecat kasian disen benar murid benar oknum nya babad musnahkan,negatif
630,enak suka suka bebas gak pidana kaya kucing kawin mna,positif
631,otak mesum menyerap frasa persetujuan melakukan disetujui dalih seks bebas tameng kadrun otak mesum membuat kontroversi negatif otaknya iya iyalah konteks pelecehan kekerasan seks isi peraturan benar lari zina wani piro undang prostitusi bikin,negatif
632,kadrun doyan cabul gak terima gak mesum gara aturan,negatif
633,dalam keadan darurat menyedihkan pendidik terdidik,positif
634,usul mentri klu maha siswa ujian smester klu uang dmester klu blhkan tap mask ujian bayar maha siswa indonesia swasta negeri situasi kopit pemulihan ekonomi org tua susah cari mkn cm usul mksh mentri bayar stengah seluru pilih klu uang klu blhlkan smseter ujian maha siswa mksih presiden,positif
635,melancarkan bisnis hotel,negatif
636,deh hormat mundur,negatif
637,peraturan dalam konteks kekerasan seksual zina beda konteks beda peraturanya mohon disimak komentar kekerasan pas istilah persetujuan peraturan matang,positif
638,peraturan pelecehan sexual nakarim dibikin celah sex bebas akal an hasil survey korbanya rugi,negatif
639,bagus nadiem peraturan gak dosen cabul berani megang tangan pundak mahasiswinya izin ga dosen genit mangil mahasiswinya sayang i love you izin mahasiswinya izin dosen cabul berdalih memegang tangan bergurau memfoto ga dipidana permen dosen cabul gemeteran takut beraksi salah izin mahasiswinya dosen cabul kena pidana pelecehan seksual,positif
640,permendikbudristekdikti pasal membolehkan zina maka direvisi pasal bertentangan pancasila sila ketuhanan maha esa tujuan melawan syari at,negatif
641,udah ganti menterinya sekolah pendidikan amburadul jaman skrg,negatif
642,hukum mati selesai,netral
643,laki laki perempuan,netral
644,germo,netral
645,gawat darurat dikampus karenahukum jalan nadim makarim silakan mundur berikan diangap ingatkan kampus memanusiakan manusia beternak pelacur,negatif
