,Komentar,Label
257,Beettuull👍,positif
258,Miris banget gasi :(,negatif
259,"Menurut hukum, Logika tsb bener loh.

Apabila Undang undang hanya mengatur tentang senjata Tajam, dan tidak mengatur tentang Senjata api, Maka kesimpulannya senjata api diperbolehkan.
(Argumentum a contrario)",positif
260," @Dewangga Putra  tidak mengatur bukan berarti mengadvokasi/melegalkan, bisa jadi ada hukuman yang lebih luas/umum mengatur, intinya terkait legalitas perzinahan konsensual di kampus, sebelum/sesudah terbit permendikbud masih sama, tidak dilegalisasi/illegalisasi",positif
261," @Muhammad Hashirama  Lah, Kata siapa tidak mengatur bukan berarti melegalkan??
Itu kan kata ku sendiri.

Coba sekarang Buka google, Baca Apa itu Asas legalitas dalam hukum.

Selama belum ada peraturan yang melarangnya, Berarti suatu perbuatan dianggap LEGAL.",netral
262,"Suka sama suka atas perbuatan jinah SDH ada perundangan dan aturannya,klu suka sama suka itu bukan kekerasan",negatif
263,"KUHP
""Setiap orang yang melakukan persetubuhan dengan orang yang bukan suami atau istrinya dipidana karena perzinaan dengan pidana penjara paling lama 1 (satu) tahun atau denda Kategori II.""",netral
264,"Makanya di buat permendikbud, karna banyaknya pelaporan juga kasus, yg semakin darurat, di bikinlah perendikbud, yg menjadi badan hukum tentang kekerasan seksual, yg slama belum ada, karna realita kejadian,justru korban slalu di rugika dalam setiap kasus, ketika di melapor, karna tidak adanya uu perlindungan terhadap pelecehan!!",positif
265,"Klo istrimu & anakmu setuju sy gauli, itu kekerasan sexual tidak?",netral
266," @Ridwan Basuki  
-perselingkuhan dikenakan pasal 284 KUHP
-pemerkosaan dikenakan pasal 285 KUHP
-prostitusi dikenakan pasal 296 KUHP
Namun kegiatan seperti yang diatur dalam permendikbud dikti 30 tahun 2021 pasal 5, ini memang adalah kejahatan yang belum ada ketentuan hukum-nya.

Selama ini Kita memang tidak bisa menuntut apa yang dimuat dalam pasal ke-5. 
-Kekerasan seksual Verbal
-Kekerasan seksual Non Penetrasi
-Pengintip
-Body shaming
-Tindak Grepe-grepe
Dan untuk itu-lah Permen ini hadir. 
Bahkan dalam kasus penyebaran photo/video pribadi tanpa izin-pun itu kerap menjadikan korban sebagai terpidana. 

Bila anda mendengar pola pikir Politikus PKS, anda termasuk golongan mesum.",netral
267," @Ridwan Basuki  dalam pasal 295 KUHP baik korban maupun Pelaku Kekerasan Seksual akan dipidana paling lama 9 tahun. Begitu-pun bila kegiatan seksual itu didasari rasa suka sama suka. 

Namun dengan Permendikbud ini Korban tidak perlu terkena sanksi hukum, cukup pelaku.",netral
268," @breakpoint tv  Aku tdk butuh narasimu yg panjang lebar itu.
Yg aku butuhkan hanya hapuskan 3 kata itu. Tanpa persetujuan korban. Titik.
Permendikbud 30 itu sdh OK. 
Kecuali 3 kata itu.
Apa susahnya menghapus 3 kata itu? ☹️☹️☹️☹️",negatif
269, @Ridwan Basuki  artinya kamu setuju bila seks bebas dilarang tapi pemerkosaan diperbolehkan? Gitu kan mau-nya kamu?,netral
270," @Ridwan Basuki  kalau 3 kata itu dihapus, perbedaan dengan pasal 295 KUHP itu apa? Ngapain buat aturan lagi kalau toh sama dengan yang sudah ada?",negatif
271, @breakpoint tv  menrisex agar anggaran bs dikeluarkan dg alasan hasil penelitian !,positif
272, @M025_ INDRA  kenapa menrisex yg bikin payung hukum? Apa dah gak percaya dg hukum yg ada bahwa pemerkosa dg hukuman sampai ada yg dikebiri tu?  Dan mengapa makul tentang moral dan agama dikampus2 malah dihilangkan jk tujuan tuk menghindari pemerkosaan?,positif
273,Bapak yg dri pks  pelacur itu suka sama suka masa mau di hukum.. bapak harus bedakan lah antara orang yg tidak suka.. klo pelacuran y itu jelas hukuman nya neraka.. sedangkan klo yg di paksa ada salah satu korban yg di rugikan.. sedang klo yg suka sama suka itu saling di untungkan..,netral
274,Klo undang undang poligami mungkin PKS yg setuju duluan.. 😀,positif
275,TUJUAANNYA UNTUK MENCEGAH KEKERASAN SEKSUAL...KOK MALAH DIGORENG  MELEGALKAN PERZINAAN....OTAKNYA ORANG-ORANG PKS YANG PERLU DIBERSIHKAN....TAMBAH USIA KOK TAMBAH TUMPUL YA OTAKNYA POLITISI PKS...KALAU ADA DOSEN YANG JADI PENJAHAT KELAMIN SEBAIKNYA LANGSUNG DIKEBIRI ATAU DIRAJAM SAJA. DUNIA PENDIDIKAN TINGGI SANGAT DIRENDAHKAN....MANA SUARAMU BAPAK-BAPAK REKTOR...JANGAN BERLAGAK DUNGU....ATAU KALIAN MEMANG SUDAH DUNGU KARENA TERLALU SERING MENEMPEL-NEMPELKAN ANUMU....LAGI PULA NGAPAIN PAK NADIM NGURUSIN YANG BEGITUAN....PIKIRKAN SAJA KEBIJAKAN UNTUK MENINGKATKAN MUTU PERGURUAN TINGGI KITA.....KALAU URUSAN BEGINIAN INI KASIHKAN SAJA PADA PKS...PEMEGANG PINTU SURGA,positif
276,"Tujuan Permendikbud ini sebenarnya bagus, namun ada poin penting khususnya pada  Pasal 5 ayat 2 yg menjadi kontro versi dan menimbulkan multi tapsir. Jika memang masih bisa direfisi sebaiknya direfisi saja",netral
277,Merinding aku dgr sek d perbolehkan aku punya ank gadis semoga d jauhkan dari perbuatan gg keji dn seboga hati nya gg putih d jga sama allah misalnya ank d perkosa sama pacar sampe hamil apa tdk merasa malu tentu saja malu kalo mau bertagung jawap kalo sdh d  cicipi tau rasa mau lagi eak nya jadi pacar bendigan aku putusin,netral
278,"Suka sama suka itu sendiri msh bisa dipertanyakan, krn ada yg terpaksa utk dianggap suka, itu yg sngt dikhawatirkan",negatif
279,"Mungkin ini maksud dari rancangan pasal tentang ""memperkosa istri"" yang ramai dulu, buka zina tapi secara logika ttp aja salah",netral
280,intinya klu mui melarang mk permen itu hrus d hpus,negatif
281,"Pernyataan ""jika hubungan seksual secara non-konsensual maka tidak boleh"" tidak bisa di ubah menjadi ""jika hubungan seksual secara konsensual maka boleh"" karena ini pernyataan yang invalid. Gue akan membuktikanya dengan tabel kebenaran

Katakan ""hubungan seksual secara konsensual"" sebagai p dan ""boleh"" sebagai q. Maka jadinya seperti ini

~p -> ~q
p
---------------
.•. q

Atau kalo kita baca

Jika hubungan seksual secara non-konsensual maka tidak boleh

Hubungan seksual secara konsensual
---------------------------------

.•. Boleh

Mari kita gunakan tabel kebenaran:

p | q | ~p | ~q | ~p -> ~q

T    T    F     F         T
T    F    F     T         T
F    T    T     F         F
F    F    T     T         T

Catatan:

T: proposisi benar
F: proposisi salah

Berdasarkan tabel kebenaran di atas dapat kita lihat bahwa baris tabel kebenaran di mana ~p -> ~q dan p nya benar ada pada baris pertama dan kedua. Sayang sekali di baris kedua q nya salah. Ini artinya pernyataan nya benar meski demikian konklusi yang diambil salah. 

Jadi, dapat disimpulkan bahwa pernyataan:

Jika hubungan seksual secara non-konsensual maka tidak boleh

Hubungan seksual secara konsensual
---------------------------------

.•. Boleh

Adalah pernyataan yang invalid.",netral
282,Partai Kekerasan Seksual,netral
283,kalo PKS menolak berarti aturan yg dibuat sudah benar...lanjutkan,positif
284,"Doa kami rakyat Indonesia, semoga semua yang terlibat dalam aturan setan ini, akan mengalami nya sendiri
Anak atau istri nya selingkuh atau dihamili oleh orang lain atas dasar aturan yang mereka pemerintah legalkan

Ya Allah, segera kan pemerintahan Jokowi ini berakhir dengan kehinaan, aamiin",netral
285,Selalu main tafsir,netral
286,"Kesan di publik ::
1. Bisa menimbulkan polemik
2. Bisa menimbulkan prasangka tuk pengalihan isu yg sdg ramai",netral
287,Wah hancur moralnya kalo ZINA DILEGALKAN,negatif
288,Abaikan pks!,netral
289,"Assalamualaikum semua, maaf Permendikbudristek no 30 tahun 2021 sudah dibuat & ditandatangani Mendikbudristek yg terdapat frasa ""tanpa persetujuan korban"" dalam pasal 5. Maaf sebelumnya ,  seandainya  mahasiswa yg mencium  mahasiswi secara tertutup di kampus . Tapi mahasiswi tersebut setuju & perbuatan mereka ketauan sama lainnya, apa perbuatan mereka termasuk pelanggaran & ditindak lanjuti menurut Permendikbudristek no 30 tahun 2021 ? 🙏😁😂",netral
290,"Muaantaabb.. skrng ""maen"" di kampus aman bro n sis, slama lw pade sama2 Nga'ngas, langsung Gaass.. 
Bwahahaha",negatif
291,Ingat Mas Mentri...buat aturan itu harus hati-hati. Karena kita khawatir jk suatu aturan bertentangan dgn aturan ALLAH mk pasti menuai adzab didunia maupun akhirat.,netral
292,"Kalau dua pihak setuju giatan e-esek maka tu bukanlah kekerasan/pemaksaan seksual. Kalau itu ja sih ya betul.
 Tapi hanya brenti di situ ja tu ga tolak pzinaan yang dipaksakan maupun perzinaan yang disetujui oleh dua pihak. Ni yang ga cegah terjadinya zina, ni yang ditentang. 🤔",netral
293,"Dlm tujuan pencegahan dan memberikan definisi yg pasti ttg kekerasan seksual, gak ada yg salah di ayat itu. Tafsir2 lain gak ada tempatnya dlm Permendikbud ini.",netral
294,"Terjadi ke ambiguan, seks bebas itu suka sama suka loh, tidak ada yg menjadi korbannya",netral
295,bagusnya di perbaiki jika memang salah,netral
296,"Doa mu sangat jahat, kamu bukan rakyat Indonesia.",netral
297," @Ummu Nayla  pasal mana yang membolehkan seks suka sama suka? Permebdikbud ini mengatur kekerasan seksual, tidak melegalkan perzinahan. 
Justru melindungi perempuan dari kejahatan seksual dosen, guru, ustadz, senior dll di lingkungan pendidikan.  Pakai logika, jangan kebencian membuta mata.",positif
298," @Gabriella Indah Charista  siapapun yang mendukung aturan setan itu ,maka dia juga termasuk di dalam doa umat Islam",negatif
299, @Ummu Nayla  WKWKKW iyaa deh,netral
300,"No 2 lg marak. Bikin kepo knp ditentang bngt. Coba klo diterapkan, siapa aja yg bakal kena tangkap y",netral
301," @M025_ INDRA  menrisek kok  bikin permen aneh mestinya bikin permen agar pendidikan nasional lebih maju dan cerdas, bisa merata ke seluruh wilayah Indonesia",negatif
302,"tidak dilegalkan, tapi permendikbudristek ini memang ranahnya bukan untuk menangani tindakan asusila tapi kekerasan seksual. kalau asusila kan ada persetujuan kedua belah pihak dan itu sudah ada peraturan yang lain yang dapat menangani hal ini.",positif
303," @Julidz  peraturan yg mana bro?setahu saya yg zina yg bisa di hukum di indonesia yaitu jika salah satu atau kedua pelakunya terikat perkawinan dengan orang lain,gak berlaku kalo kedua duanya single,itu pun merupakan delik aduan,artinya hanya bisa di proses lebih lanjut jika ada pengaduan suami/istri alias pasangan sah salah satu pelaku,seperti yg tertera pada pasal 284 KUHP",netral
304," @Julidz  ada rancangan uu kuhp soal perluasan aturan mengenai zina ini tpi bentuk nya masih RUU setahu saya yaitu kuhp pasal 417,makanya saya minta temen temen yg sekulib jangan protes soal ruu ini supaya cepat di sahkan,nanti kalo ada  aturan permendikbud atau uu kek di atas gak ribut ama kaum kons khususnya kaum islamis,gak capek ribut mulu",positif
305," @akhsan andi  Udah Ada Bang Pasal Perzinaan,Bisa Terikat Prostitusi Bahkan Berlapis Ke Perlindungan Anak Kalo Korbanya Masi Dibawah Umur,Secara Nasional Buat Yg Sama""Single Blm Ada Tp Kalo Secara Provinsi/Per Kota Udah Ada Masing""Hukumanya Entah Denda Atau Penjara,Cuma Ya Bagi Gw Uu Ini Bukan Buat Nanangin Tindakan Asusila Atau Zina,Uu Ini Buat Nangin Kekerasan Seksual Yg Dimana Korban Dalam Paksaan,Makanya Banyak Yg Mikir Ini Legalin Zina Padahal Konteksnya Beda,Dan Menurut Gw Knp Uu Zina Gabisa Buat Yg Sama""Single Karena Di Agama Lain Blm Tentu Ada Larangan,Setau Gw Yg Ngelarang Zina Secara Keseluruhan Cuma Ada Di Peraturan Agama Islam (Maksudnya Hanya Ada Ketentuanya Di Islam) Tp Gatau Kalo Agama Lain Ngelarang Tp Beda Konsepnya",positif
306," @akhsan andi  Iya Secara Nasional Baru RUU Tp Secara Peraturan Provinsi Atau Kota Itu Udah Ada,Ambil Contoh Ditangsel,Di Kota Gw Itu Kalo Ga Salah Kena Denda 2 Juta Kalo Ketauan Membuat Asusila Dikamar,Bisa Juga Penjara Kalo Berulang Kali Dan Ada Surat Perjanjianya",netral
307,"iya itu tergantung daerah nya mengatur atau tidak soal tindakan asusila ini,masalahnya kan gak semua daerah mengatur itu walaupun daerah itu mayoritas muslim,setahu saya ya,ralat kalo saya salah dan soal permendikbud islamis sebenarnya setuju bahwa kekerasan seksual itu perbuatan yg tidak bisa di benarkan,dan mereka tahu maksud permendikbud ini baik tpi mereka melihat ada masalah,ada celah,permendikbud ini bisa di manfaatkan beberapa orang maaf maaf contohnya ayam kampus buat legal standing mereka",positif
308,"tpi udahlah saya gak mau debatin ini karna gak bakal ngubah posisi kedua belah pihak, saya tadi liat di twitter kalo bakal ada pengujian materi permendikbud ini di ma,jadi ya liat aja lah kedepannya gimana",netral
309,P akai K ondom S elalu.,netral
310,"Nggak bisa ditindak dg pemendikbud no.30/2021, tp bisa di tindak dg RUU KUHP pasal 417.",positif
311," @Susi Tri Andarwati  jadi ada mekanisme hukum lain kan atau payung hukum lain gk sih, kalau ingin menjerat para pelaku tindakan asusila ?",netral
312," @Julidz  itu udah aku sebutkan, RUU KUHP pasal 417.",netral
313," @Susi Tri Andarwati  tpi itukan masih rancangan bu belum di sah kan makanya suruh teman teman ibu yg sekulib itu jangan protes soal ruu kuhp ini supaya nanti ini ruu cepat di sah kan,dan kalo muncul peraturan peraturan permendikbud kek di atas gak memunculkan polemik antara kaum sekulib dan kaum islamis",positif
314, @akhsan andi  temen2 saya? Siapa? Anda?,netral
315," @Susi Tri Andarwati  oh ibu gak punya temen temen sekulib,bagus lah bu,soalnya ini rkuhp jalan di tempat karna tekanan orang orang seperti mereka",netral
316," @akhsan andi  siapa itu sekulib, RUU KUHP yg mengajukan kan pemerintah juga, pemerintah juga yg ingin melindungi warga negaranya berbuat zina. Mendikbud pun mendukung pemerintah, namanya juga pembantu presiden. Jadi ga ada itu klausal mendikbud melegalkan zina.",positif
317," @Susi Tri Andarwati  namanya rkuhp berarti itu belum di sahkan jadi gak bisa mengikat,di komentar anda seolah olah rkuhp pasal 417 udah bisa menjerat pelaku perzinahan,bukan cuma yg terikat perkawinan tpi yg masih single juga",netral
318, @akhsan andi  ya tetap tidak merubah kenyataan bahwa pemerintah yg mengajukan dan berusaha untuk dpt selesainya KUHPnya. Artinya pemerintah yg berusaha melundungi warga negaranya berbuat zina kan? Trus apa hubungannya permendikbud dg dilegalkannya zina? Emang sebelum permendikbud zina dilarang? Apa UU yg melarang zina pada saat sebelum disahkan permendikbud?,netral
319," @Susi Tri Andarwati  ada sih tpi uu itu cuma mengikat kalo salah satu atau dua pelakunya terikat perkawinan itu pun cuma delik aduan,bisa di proses jika pasangan sah dari salah satu pelaku ngadu",netral
320," @Susi Tri Andarwati  ya emang pemerintah tpi masalahnya tuh ruu masih mangkrak alias belum di sahkan jadi belum ada payung hukum buat menindak pelaku perzinahan secara luas,kalo soal permendikbud itu emang bener gak ada kata ""zina""atau seks bebas tpi yg di protes kaum islamis,itu frasa ""tanpa persetujuan""",netral
321," @Susi Tri Andarwati  mungkin kalo permendikbud sedikit di revisi,ya mungkin juga kaum islamis akan lebih legowo dengan permendikbud ini",negatif
322," @akhsan andi  halah ga solusiable, spk agamais tp diem aja pas ada pelecehan dipesantren atau tempat pendidikan. Sampe keluarga lu yg kena mungkin lu bakal nikahin pelaku pelecehan sama keluarga lu yg jd korban maklum pemikiran tertinggal bin bobrok",netral
323," @Raja  bla bla bla mucho texto ,kalo gitu nikmatin aja perseteruan ini wkwkwkwk",netral
324," @akhsan andi  menrisex ni berlebihan , permen ni berlakunya di dunia pendidikan aja apa seluruhnya",netral
325,ente ngomong apa sih?ente nanya atau bikin pernyataan?,netral
326," @akhsan andi  terus knp kalo ada frasa ""tanpa persetujuan""? Kan udah betul itu. Kalo dg persetujuan artinya bukan pelecehan, lha wong sama2 mau.",positif
327,aduh udah males saya bahas lagi apalagi komen saya di balas sekarang,netral
328,Hehehe betul yg  terpenting setuju sama setuju,positif
329,mslh prbuatan zinah kn dah ada aturanny sndri d kuhp atau hukum agama msing2. lu komen kyak bocah paud. dah gede tp bloon,netral
330," @WongGemblung  seneng ni yee udeh bebas ""maen"" di kampus,,hemat bro ga usah ke hotel.. dilindungi negara.. 
Bwahahaahah",netral
331, @Rush Day  ya gni kalo toge dksih otak trs maen hp goblokny natural 😌🤣,netral
332, @julian 19  yaelah cuan banyak nih tukang eceran kond*m di kampus.. gas langsung stock banyakin.. ahahaaha,netral
333, @Rush Day  trnyta cuma k-drone kelas paud yg ngoceh..🤣,netral
334,"Setujuuuuj, dan pakek pakean pantai lebih jooos brooow",positif
335," @julian 19  karena KADRUN yg cerdas meggunakan akal sehat, gak ada permen aja nyuri kesempatan apalagi ada permen lebih berani ! Aku yakin selama manusia masih bermoral,berahlaq dan betul2 taat agama gak mungkin terjadi ! Makanya ayo semua ikuti perintah agama dan tinggalkan larangan agama masing2 brooow !",netral
336,aturan dari allah saja sering dilanggar (para pelaku kekerasan seksual yang melakukan kekerasan seksual) apalagi aturan yang dibuat manusia,netral
337,"karena senjatanya beda mas, ada senjata lain yang digunakan untuk memberantasnya. ada di KUHP yang bahas tindakan asusila",netral
338,Ibarat nila setitik rusak susu Sebelanga. Pasal 5 direvisi lagi. Apalagi itu sangat liberal. Menghalalkan penzinahan,negatif
339,"Sekalian pak nadiem, kurikulum pendidikannya ditambahi pelajaran ""cara seks bebas dan merayu pelacur"". 😆😂😆. Hukum negara semakin hari semakin mjd korban ""YG DIATUR"" bukan yg ""MENGATUR"".",netral
340,Entah apa yg merasukimu,netral
341,Turuuut menyimaak 🙏🥰,netral
342,"Direvisi Aja, kata GUS DUR: ""Gitu aja kok repot.""",negatif
343,"MUHAMMADIYAH, IKADI, & MUI (Khususnya dari Prof. K.H. Cholis Nafis) tegas menolak dan suruh cabut Permendikbudristek No. 30 Th. 2021. NU suaranya mana?! Oh, iya. Sudah diwakili Prof. K.H. Cholil Nafis.",negatif
344,PKS mana uu poligami blm turun,netral
345,"Negara bisa di truskan anak2 hasil zina,baguslah dimcok",netral
346,"kalangan perguruan tinggi gak.ada yg nolak....
dan sejak kapan orang jadi berzina karena peraturan menteri.",positif
347,Pak Cecep bicaranya kurang jelas ...,netral
348,Klu soal selangkangan PKS cepat tangap....😄,netral
349,"Kalau PKS sdh kritik pasti permen nya sdh benar, lanjutkan mas menteri",positif
350,"Ingat anggota PKS yg nonton bokep di ruang sidang???bwahaha PKS mau membela kasus kekerasan pada perempun??? Mprettt urusin aja kader2mu yg kampanye poligami, nggak semua perempuan dapat menerima poligami, itulah kalian diskusikan dulu...
Cari sensasi aja....jalankan aja UUnya, supaya cepat ada tindakannya sambil jalan diamati dan direvisi jika perlu...
Kakehan ngoceh",negatif
351,Legalkan zina:v pen jadi kek Jepang kali:v,netral
352,Kalo spt ini justru nantinya byk kasus aborsi efek hamil diluar nikah,netral
353,Peraturan itu sdh benar dan tepat. Kekerasan seksual harus dilawan dan dibrantas.,positif
354,"Tanda2 akhir zaman 
Naudzubillah",netral
355,Innalilahi wa inalilahi rooji'uun,netral
356,Moga aja oenggagas UU anak istrinya jadi korban dan plaku2 zina dan sek bbas..Aamiin,negatif
357,tidak mas. ini mah beda kasus dan beda senjata. kalau masalah kekerasan seksual di lingkungan kampus bisa ditembak pake permendikbudristek ini. kalau ngomongin tindakan seksual yang atas persetujuan kedua belah pihak di kampus (tindakan asusila) itu bisa pakek peraturan-peraturan di kampus (pasti ada peraturan yang melarang tindakan asusila di kampus) atau kode etik dosen (misal pelaku adalah dosen) terus juga ada di KUHP. jadi senjatanya harus disesuaikan. memang permendikbudristek ini gk bisa menindak pelaku asusila karena bukan ranahnya tapi ada mekanisme hukum lain yang jadi patokannya. kalau gitu sih aku nangkepnya dari berbagai perbincangan mengenai hal ini. jadi jangan bahas hal yang diluar konteks,positif
358,Jikalau korban di ancam agar dia ngomong atas dasar suka sama suka trus yg di penjara siapa ? Korban atau keduanya ?,netral
359,Nah itu. Klo ada yg kurng2 bisa diusulkan,netral
360,"kyk RUU PKS, direvisi entah mau nunggu korban bertambah sampe berapa banyak baru selesai~",netral
361," @Rifki Fauzi  iya, kelamaan. Giliran yg lain ngusulin ruu malah dikritisi.",netral
362,Anda benaaar.,netral
363,"betul bro, urusan ginian PKS ga nyampe nalarnya hahha jadi oposisi payah malah lemot",netral
364,Setuju wkwk,positif
365,Akhirnya Indonesia bisa maju kaya Jepang ga terus2an jadi Islamabad terbelakang.,netral
366, @Riza-kun  yang ada kena azab,netral
367," @xmbelgedesh  mitos yang cuma digaungkan kelompokmu. Kalo ""pondasi"" khayalan itu benar ada dan bukan cuma teori harusnya keliatan buktinya dari perbandingan negara-negara.",netral
368," @Riza-kun  makanya pahami pancasila dulu, khususnya yg pertama. 😆😂😆😂 jgn buka blue2 terus!!! Next, silahkan tanya ke pemimpinmu dan kawan2nya knp kok lebih mendahulukan ""materi"" drpd ""pondasi"" ?",netral
369," @xmbelgedesh  Yang ga paham pancasila itu dimana-mana kadrun ya, bukan kami. Soalnya make argumen ""ketuhanan"" pada aturan hukum agama menjadi hukum praktis adalah ideologi hukum syariat kaya di Arab, bukan Pancasila kaya di Indonesia.

Kalau iya begitu cara menggunakan Pancasila maka bank konvensional harusnya ilegal juga dong karena kata qur'an riba itu haram, kata injil juga bilang ursury itu haram. Tapi kan tetep aja ga ilegal, karena di ideologi demokrasi agama dan dosa urusan masing2 bukan urusan negara meng-ilegalkannya. Kita negara demokrasi bukan syariat. Pancasila itu demokrasi bukan syariat. Moga ngerti ya drun.",netral
370,Pasal mana yang dapat menyebabkan aborsi. Orang permendikbud ini tentang pencegahan dan penanganan kekerasan seksual kok digiring ke pelegalan zina.,netral
371,Klo zina dilegalkan tanda2 hari kiamat 🤣,netral
372,Kalau nnti hamll dluaar nikaah buru2 bilang sdh nikaah siriii??ikutan cara2 celeng nyari pembenaran n pembelaan..!!Pkoknya kitaa ikuti fatwa partai lurus dan  wakl Ketua MUI..soal UU bakal llos krna mreka mrasa kuat dan bkuasa silaaahkan apadaya rakyt ..tp sbg rakyt ada hak juga bdoa jikaaa bnar ituu maka smogaaa anak cucu istri mreka adalah pelaku dan korban2 sek bbas ..hamil brulang2 dluar nikah yg ga jlas siapa yg mnghamili ..dan istri mreka ga malu mlakukan sek bbas ddpan mreka skalipun nnti..demi mematuhi yg katanya UU,netral
373," @Dewi Sriyati12  ngedongeng apa sih bu?. Kyknya gk paham apa yg bahas taunya teriak aja apa yg dia dukung lgi teriakin, tapi gak paham apa substansi yg dibicarakan ckckck",netral
374," @Dewi Sriyati12  kasian nih ibu, kalah debat, nyerang personal. Pahami dulu ibu, jgn lgsg kemakan berita gorengan...😂😂😂😂😂",netral
375,"Gak ada tu, lha soal aborsi udah ada UU khusus yang melarang kecuali atas rekomendasi dokter 🤣",positif
376,Logika liar. Kalau saya ga mau seks bebas ya ga. Ini moral masing2. Kok nyalahin permen?,netral
377,"Saya mendukung sepenuhnya dengan syarat frasa ""dengan persetujuan korban"" dihapus. Karena Permendikbud ini bentrok dengan peraturan undang² tentang asusila, tidak bisa dinamakan ""korban"" kalau si korban itu menyetujui dari si pelaku kekerasan seksual. Asal suka sama suka berarti tidak masalah bukan ¯\_( ͡° ͜ʖ ͡°)_/¯ , seks bebas dilegalkan boleh melalui permendikbud 30 tersebut akan tetapi kontra dengan UU tentang asusila lainnya. Disitulah permasalahannya.",positif
378,"mau keras mau lembut, selama belum sah tetap harus di cegah, ingat sila pertama ketuhanan yg maha esa!artinya aturan agama lebih di utamakan!",netral
379, @Dian chanel  agama apa bro?,netral
380,bukannya sejak wafatnya nabi muhammad sudah dikategorikan ke akhir zaman ? jadi sejak nabi wafat hingga sekarang dan beberapa tahun kedepan itu sudah masuk ke akhir zaman,positif
381,"Lho, memangnya anda mendukung pelaku kekerasan seksual dinyatakan tidak bersalah, gitu?",positif
382,Kalimat mana yang menunjukan bahwa zina dilegalkan dari permendikbud ini bu?,netral
383,Aamiin,positif
384,biasanya yang nyumpahin gini balik ke orang yang ngucap sih,netral
385," @Muhammad Dzulfiqar  , ok lah anda menganggap Permendikbudristek no 30 tahun 2021 gak melegalkan zina. Dan juga. Permendikbud no 30 tahun 2021 sudah ditandatangani Mendikbudristek. Maaf sebelumnya,  seandainya ada mahasiswa mencium mahasiswi secara tertutup di kampus. Tapi mahasiswi tersebut setuju & perbuatan mereka ketauan sama lainnya, apa perbuatan mereka termasuk dalam pelanggaran & dapat ditindak lanjuti menurut Permendikbudristek no 30 tahun 2021 ? 🙏",netral
386, @Muhammad Farhan  ini peraturan pencegahan dan penanganan kekerasan seksual atau tentang aturan tindakan asusila di kampus? Itu dua hal yg berbeda. Ketika tidak ada kata persetujuan bahkan yg harusnya menjadi korban akan ikut dihukum juga karna semua tindakan tersebut adalah asusila yg dilarang jika tanpa ada kata persetujuan. Jika kata itu dihapus maka yg harusnya menjadi korban tindakan kekerasan seksual akan dapat ikut dihukum baik diamenyetujui atau tidak tindakan tersebut. Maka tidak ada perlindungan lagi kepada yg harusnya menjadi korban karna semua dapat dihukum karna berada pada tindakan asusila yg dilarang. Maka tidak ada lagi korban kekerasan seksual yang ada semua pihak yg terlibat dalam tindakan asusila baik di menyetujui perbuatan tersebut ataupun dia sebagai korban pemaksaan akan dihukum sama dengan dia yang seharusnya menjadi pelaku kekerasan seksual.,negatif
387,"Assalamualaikum @Muhammad Dzulfiqar  , iyaa saya tau Permendikbudristek no 30 tahun 2021 adalah permen penanganan & pencegahan seksual. Maaf ya , Permendikbud no 30 tahun 2021 terdapat frasa "" tanpa persetujuan korban"" dalam pasal 5. Maka dari itu, apabila ada mahasiswa mencium bibir mahasiswi  pacarnya & menggosokkan kelaminnya pada mahasiswi pacarnya secara tertutup di kampus . Tapi mahasiswi pacarnya setuju & perbuatan mereka   ketauan , maka bukan pelanggaran & gak dapat ditindaklanjuti , karena mahasiswi pacarnya setuju menurut Permendikbudristek no 30 tahun 2021. Berbeda jika mahasiswi pacarnya gak setuju, maka termasuk pelanggaran & dapat ditindak lanjuti menurut Permendikbudristek no 30 tahun 2021. Maaf sebelumnya, kejahatan  & kekerasan seksual akibat & berawal dari hubungan, perbuatan, kegiatan, tindakan seksual yg bertentangan nilai & norma (termasuk nilai & norma agama) yg merupakan akar masalah kekerasan & kejahatan seksual. Terimakasih, wassalamu'alaikum 🙏😊",positif
388," @Muhammad Farhan  permnedikbudristek 30 saya ulangi berfokus pada penanganan dan pencegahan kekerasan seksual berlatar belakang banyaknya kekerasan seksual yang pada akhirnya tanpa ada penyelesaian dan keadilan pada korban kekerasan seksual di kampus"" yang sudah sangat banyak terjadi tanpa adanya penyelesaina dan perlindungan terhadap korban. Dengan adanya permendikbudristek tersebut dapat sedikit membantu menyelesaikan masalah kekerasan seksual yang terjadi di kampus"".  Mengenai studi kasus yang anda sampaikan kira"" kasus tersebut tindakan kekerasan seksual atau tindakan asusila?. Ketika membicarakan suatu kekerasan berarti terdapat korban, korban artinya orang yang dirugikan bukan dan adanya pelaku yang menyebabkan kerugian?. Jika sama"" setuju apakah tindakan tersebut terdapat korban dan pelaku?. Tindakan asusila dikampus saya rasa sudah ada kode etik masing"" kampus terkait tindakan asusila dan sudah ada di KUHP dan UU perlindungan anak. Lain cerita jika permendikbudristek no 30 ini bertujuan mengatur tindakan asusila pada lingkungan kampus itu hal yg berbeda lagi. Jadi dimana letaknya pelegalan zina di aturan ini?.",positif
