,Komentar,Label
281," @kucingmasjid_ | 馬花戀  ya berarti nuntut nya ke yg buat KUHP,  bukan ke mendikbud.  Mendikbud hanya mengikuti aturan yg sudah ada",netral
282,"kalo sama-sama mau, ya lanjut terus zina dimanapun dan kapanpun ya🤣🤣😂 Dosen bakalan enak punya banyak placur di kampus karena sama-sama mau😂🤣",negatif
283,"lagi juga mana mau anak 20-an berzinah sama bapak dosen pembimbing usia 50-60 an
kebanyakan ga dikasih izin",netral
284,Demi nilai bagus...terusin pak dosennnn😁😁😁😁gak apa apa......asal nilai bagus......akhirnya bercocok tanam kake sugiono merajalela....mengecrotttt crott crott,negatif
285," @idham coy  lihatlah kelakuan kadrun, mereka sok paling beragama,
tapi lihat aja ni bentuknya macam begini.
Cara nya komen, caranya berpikir,  pasti ga jauh2 dari selangkangan. 
Begitu mungkin ajaran ulamanya.",negatif
286, @Jhon Ghost  lah ngapah jd ke sosoh ya....😁,netral
287,"Syariat?  Dikit"" ngomong agama n syariat .
Poligami n 
Binik bnyak bolih  🤪😁 
 CMA dalih saja. Pembodohan saja
Puih......bulsit",netral
288," @Wiji Asih  kenapa dgn poligami? Lu iri di agama lu gak bisa poligami, lagian poligami di islam gak bisa asal, ada syarat yg berlaku dan cukup susah. Jika gak bisa memenuhi syarat gak bakal bisa poligami",positif
289," @muhammad widi sya' bani  
Hhhh aq Islam 
Aq Muslim 
Tpi jjik dengan Poligami !
Aq gk mcm elu yg doyan sekangkangan.
Yg doyan Poligami !
Kita siapa Poligami Susah? 
Ijab siri sdah sah.
Mau 3 /4 binik. BSA .",netral
290,Udah biasa kadrun menolak Undang undang kekerasan seksual,negatif
291, @Kelebihan Bayar  kadrun ituh yg suka pake koteka ya bro,netral
292,Udah biasa kadrun menolak uu kekerasan sexual,negatif
293, @Kelebihan Bayar  udh gajian blm bro,netral
294, @KELUARGA BINTANG  Gajian? Hahaha faktanya begitu kok hahaha gak nangkep banget maknanya apa yang mau di sampaiin mas nadiem,netral
295,BILA NADIM BERADAP AKAN MEREVISI,negatif
296,Koment 1..,netral
297,Udah biasa kadrun menolak undang undang kekerasan seksual,positif
298, @Kelebihan Bayar  udh gajian?,netral
299,"klo dia beradab mah dicabut, dia membuat sesuatu yg jelas hitam-putih menjadi abu-abu.",positif
300,"Bingung sendiri ketika tak paham syariat 🤷🏻‍♂️
#risikoBERIKHTILATH",netral
301,"3 minggu yang lalu, pas gue sholat jumat, imam khotbahnya kaya begini nih... tabayun, baca bener2, baca kasus2 aja belum. Udah main klaim ini Permendikbudristek melegalkan zina. Hadeh.... nyesel gue jumatan.",negatif
302,mengmangtap waktunya kentu…,netral
303,Akhirnya...,netral
304,"POLA PEMIKIRAN SEMPIT

JANGANKAN SEKS BEBAS, BUDAYA OPEN BO DI KALANGAN MAHASISWI BANYAK KOK


BANYAK TUH TEMEN ANE AYAM KAMPUS TERUTAMA DI KAMPUS UIN

PAGINYA BERKERUDUNG

MALAMNYA BUKA WARUNG",negatif
305,"Perdebatan ini konyol sekali. Jelas2 tujuannya utk pencegahan kekerasan seksual. Kekerasan seksual hoiii. Jadi mana yg termasuk atau ga termasuk.
Kalau mau ngomong masalah seks bebas, tinggal buat peraturan baru tentang kode etik perguruan tinggi dgn sanksinya..
Duh, alasan penolakannya terdengar goblok sekali..",positif
306,Sak karep2mu,netral
307,"Melegalkan zina?
Ya kalian cari cari selangkangan mulu.",negatif
308,"Yg bilang permen ini melegalkan sex bebas, fix orng"" yg males baca, dan kalaupun baca sesuai nafsu mreka",negatif
309,"Ibarat kita pasang peringatan ""Dilarang kencing di sini"", terus dianggep boleh BAB.

LOGIKANYA MANA, WHYYYYYYPOSISI",negatif
310,Buset ini suara fattah wnf1? Nyampe sini juga euy wkwk,netral
311,"Cadel, geli",netral
312,"Dari dulu MUI cuma bisa nolak2 + ngritik doang
Dari dulu banyak kasus homo, pencabulan di pondok. kdrt, perkosaan dll MUI sampe skrng ayem2 aja ga nerbitin fatwa atau aturan

Giliran ada yng peduli malah dibantah mentah2",negatif
313,Gini klo pasal ini acc.. para ustad/habib mesum g bisa apa2 lagi,negatif
314,Mungkin anggota permendikbud otaknya ngeres semua,negatif
315,Lah ini saya di kampus samping orang pacaran apa harus saya laporkan ke dua orang ini melakukkan kegiatan zina di kampus ?,netral
316,Kebiasaan indonesia gak bisa paham konteks,negatif
317,NANTI HAMIL NANGISS !!,negatif
318,"Seringkali orang salah fokus dengan apa yang di tetapkan oleh pemerintah, apakah ini benar benar kesalah fahaman atau intrik politik untuk menjatuhkan dan memberi kesan buruk? Seharusnya sebagai politisi, tokoh publik apapun itu berusaha untuk objektif menilai dan memahami sesuatu demi kemajuan bangsa bukan untuk unjuk identitas bahwa dialah yang harus didengarkan!",negatif
319,"justru dengan adana permen ini memberikan perlindungan buat korban untuk berkata tidak ketika ada pelecehan seksual karena sudah dilindungi secara hukum sekarang, apalagi udah jelas garis-garis terkait tindakan apa aja yang termasuk ke dalam pelecehan seksual",positif
320,"Yang menjadi poin disini adalah seharusnya pemerintah menutup segala hal yang mengarah kearah seksual (zina). Kalo dgn permen ini bsa menaggulangi kekerasan seksual, lalu nanti bagaimana dengan pergaulan bebas di ranah pemuda khususnya mahasiswa. Nahh itu harusnya juga dipikirkan, bagaimana jika nntinya ada kasus2 lain yg berhubungan dgn seksual. Melihat keadaan pemuda yg saat ini seperti tidak ada batasan norma dalam bergaul hidup sebebas bebasnya. Sungguh jauh dari norma2 beragama",netral
321,Pelecehan sesk itu banyak yg dibujuk dan akhirnya mau dari pada yg diperkosa karna jalan terakhir karna ga mau.,negatif
322,Orangnya aja culun y gtu,netral
323,audio editingnya jelek sekali,netral
324,"Masak frasa atas persetujuan pribadi itu diganti atas ijin partai-mu? beri solusi frasa yang baik, jangan memprotes atau membelokkan kata yang sepertinya sudah cocok untuk digunakan, dan jangan semudah nuntut untuk dihapus, itu solusi cetek.",positif
325,"Kata2 diganti,selama menteri nya bukan dr kadrun pasti digoyang terus,lihat pariwisata sekarang adem kan? seorang Wisnutama yg hebat aja tdk berkutik JD menteri,karena sekelilingnya kadrun semua",netral
326,"Yang protes dan cari celah tolol, udah tau konteks nya UU untuk kekerasan seksual, PAHAMI FOKUS UU NYA DIBUAT UTK APA. kalau permasalahan perzinaan atau perselingkuhan itu beda lagi dan sudah ada KUHP nya..... Kalau tolol dari lahir memang susah",positif
327,Yang menolak memiliki pemikiran konsevatif fundamental wkwkwwkwk,positif
328,"Kritik: Emang pelecehan seksual ada yang gak dilakukan tanpa kekerasan dan hasil persetujuan orang lain?

Opini; yang namanya pelecehan, verbal & non verbal mungkin yang panjenengan maksud, sudah pasti kekerasan dan orang macem apa yang ngasih persetujuan ke orang lain buat dilecehkan?",positif
329,"Mengembangkan pola pikir aneh dan dangkal memang cara mereka dalam menolak PPKS, mereka selalu menggunakan logika terbalik dalam berargumen menolak hal yg mereka tidak suka 😄 rata2 mereka adalah pengikut Partai Kekerasan Seksual",positif
330,Mendi diem aja borr drpd resiko 😂🤘 udh serah indonesia nantinya jd apa bodoamat,netral
331,"Apa susahnya hapus diksi ""tanpa persetujuan korban"".   Yang nama nya korban pasti g setuju.",negatif
332,"Melegalkan zinah? Pasal zinah di KUHP aja syaratnya salah satu pelaku harus dalam hubungan pernikahan, mirip seperti aturan selingkuh memang. Lalu kalau para pelaku belum menikah? Ya tak bisa dijerat hukum pasal zinah. Bisa gak KUHP ini dibilang melegalkan zinah?  So, kalau masalah multi tafsir, pasal yang udah jelas aja bisa ko ditafsirkan lain. Wkwk",negatif
333,"kamu gak lulus ya untuk ujian matkul ""A"", kamu ujian ulang, temui bapak di oyo, kalo kamu gak mau, kamu gak bakalan lulus (pengalaman pribadi, mantan gua di ancem gitu)",positif
334,"Gampang saja. Tinggal hapus kata ""Tanpa Persetujuan"". Selesai urusan",negatif
335,Wah kacau,netral
336,"Niatnya baik, jalannya keliru. Kalau mereka mau zina jadi ilegal atau bisa dipidanakan, ya usahakan agar diatur di KUHP, jangan mendompleng masalah kekerasan seksual yang riil dan urgent. Pertama RUU P-KS, skrg Permendikbud ini, apapun niatnya tindakannya jelas2 menghambat.",positif
337,"Berarti norma/agama/aturan kampus & masyarakat blm kuat? Perlu dibuatkan peraturan berbeda dengan fokus Zina / seks di luar nikah?

(Terus peraturan Zina ini isinya apa? Hukuman, kriteria, definisi, dlsb)",netral
338,Fokusnya permennya aja tentang kekerasan seksual bukan zina secara umum.,positif
339,"Kadrun apaa??
Kadal gurun
Katak bhirun
Kamu Kuntrun

Kadrun kan ucapan yg suka dipakai orang yang mengaku sering dizolimi, padahal aslinya sering jilat ludah sendiri.. dan ucapan itu dulu pernah diucapkan para PKl",negatif
340,The ugly truth,negatif
341,Partai korupsi sapi berkedok holaqoh juz amma,netral
342,"Makanya belajar hukum om biar tau, baca produk hukum bukan seperti baca novel.",negatif
343,"kalo ada persetujuan, itu bukan kekerasan seksual, perbuatan seks diluar nikah itu BUKAN KEKERASAN SEKSUAL, tapi perbuatan yang melanggar norma agama, makanya kalo baca tuh yang bener.",negatif
344,"Toh consent itu bukan hal baru di indonesia, mengambil barang orang tanpa izin (consent) bisa dikategorikan sebagai tindakan pencurian.",negatif
345,Waw,netral
346,Woahh parah anjir,netral
347,Parah bgt tu,netral
348,apakah sudah diberitahukan ke pihak sekolah atau kampus?,positif
349," @Aldo Binar  udh clear bro, dosennya udh di depak sm pihak kampus, yg penting ada bukti aja dari percakapan tsb.",positif
350,"Udh baca uu nya? Klo dihilangkan kata tanpa persetujuan maka bisa dikategorikan pelecehan seksual setelah ada kontak fisik, tp klo ada kata tanpa persetujuan maka ketika pelaku baru menawarkan transaksi seks, misal lu ditawarin dosen nilai A tp minta lu foto telanjang, baru verbal lu udh bisa jd kan alat lapor, karena transaksi yg dilakukan tanpa persetujuan lu, gw lihat lu make foto ginian pasti kemampuan pemahaman seharusnya udh diatas rata2 dong",netral
351," @Alluxes S  ohh,, jadi sebelum ada permen ini kalo dosen nawarin seks aman ya bro?? gak bisa dijadiin alat bukti??",positif
352," @awi asnawi  gak bisa selama belum ada kontak fisik, teman gw dlu korban 2, kita mau laporin pun apa yg bisa dilakukan dan dasar apa, Makanya dalam permendikbud bahkan catt calling aja bisa dianggap pelecehan,",positif
353," @Alluxes S  mereka kurang literasi, tapi pas diedukasi malah nyerang balik.",negatif
354," @Aufa Billah  selain kurang literasi mereka ini juga tipe org yg mikirnya ngeres mulu bro, jd susah memproses positif informasi yg berkaitan dengan seksual,",negatif
355," @Alluxes S  iya benar, apa-apa dikaitkan dengan pro zina. 1 pasal kok dibebankan untuk seluruh perbuatan asusila, ada-ada aja cara berfikirnya.",negatif
356,"Pelecehan verbal itu udh ada pasalnya
315 KUHP dan 289 - 296 KUHP
Itu udh pelecehan verbal tanpa ada sentuhan ato secara interface",negatif
357,Memang kacau Mentri Mentri Nya,negatif
358,"Sebenarnya permen ini sangat sederhana,  permen ini dibuat untuk melindungi korban pelecehan seksual, hanya itu saja.  (Tanpa persetujuan korban)  begini ya saya definisikan , pelecehan seksual yg dimaksud itu adalah ""tindakan""  yang dilakukan oleh orang A kepada orang B namun orang B tidak menginginkan ""tindakan"" itu terjadi padanya.  Ya bener dong tanpa persetujuan korban.  Konteks nya sampai situ selesai. Jangan ditambah tambah kalau sama sama setuju boleh dong?  itu sudah lain cerita , kalau suka sama suka berarti zina, bukan pelecehan seksual .",positif
359,Ada penumpang gelap para feminis dan liberalisme 🤭🤭,netral
360,Lapor balik haha,netral
361,Kami tenaga honor di kodya bandar lampung belum di gaji selama 9 bulan tolong pa mentri makarim,netral
362,"Kalau korban membolehkan untuk dilecehkan/disetubuhi,,, itu namanya membiarkan perzinaan,,, nah itu juga sama aja melegalkan zina.... 
Mendekati zina aja gk boleh apalagi lebih dari itu.... 
Undang2 ini jelas harus ditolak dan jgn dibiarkan dilegalkan...",negatif
363,Mentri mendikbud dan menagnya sama aja🤣,netral
364,"Kalo korban nya mau ya gpp , yg penting tidak ada paksaan. Mau sama mau. Bisa wik wik di kampus enak dari pda di hotel byar.",negatif
365,"topik gak berkualitas, kasihan bangsa ini kapan majunya... 😭",netral
366,dhungu suka ngibul,netral
367,"Kalo di lakukan suka sama suka tanpa ada ikatan pernikahan sah2 saja.. begitu? 
Sama z itu nama nya melelgalkan zina",negatif
368,itu yg bikin aturan kalau anaknya sendiri setuju giitu gapapa lah ya awkwk goblok2,negatif
369,Otaknya dah gak jalan/rusak,netral
370,kapan yah para pak mentri berhenti bikin polemik dan panik org awam kayak kami ini....,negatif
371,Kalau di kampus terjadi seks atas ada persetujuan atau suka pada suka gmna itu..🙆‍♀️,netral
372,Ini mengama ko begini pintar tapi pura2 bodoh,netral
373,"Ada yg suka putar balik kata,Menteri Nadim 👍👍 buat anak Negeri RI.gatal mulutnya barisan sakit hati loos job. 😀😀😀 Pecatan.",negatif
374,Kalau tanpa ada kata persetujuan bisa bahaya. Nanti org bergandengan tangan berjalan di anggap pelecehan seksual.,negatif
375,Gak jelas ini orang mau ngikutin orang barat,netral
376,"Saya muslim dan saya sangat mendukung permendikbud ini,dan menurut saya permen ini jauh dari konteks zina",positif
377,Kalau analoginya kayak gitu berarti yang menolak permendikbud ini bisa di analogikan pendukung tindak kekerasan seksual di kampus dong?,negatif
378,"Mungkin nadiem makarim kurang konsen, ntar paling direvisi",negatif
379," @Eddy Sudarmadji  makasih org pintar, org pintar gitu cara bicarnya. hebatt.....",positif
380,"Lihat podcast dedy corbuzier aja bang pas sama mas nadiem sama mbak cinta laura,biar jelas semuanya",netral
381,"tetap kena pasal kuhp perzinahan, permendikbud ini melindungi mahasiswa dari dilecehin dosen, karena banyak kasus pelecehan di kampus itu ditutup tutupi, kalo ada peraturan ini ada sanksi bagi para dosen dj universitas",positif
382,"manusia memang tempatnya salah, walaupun sekelas mentri pun bisa membuat kesalahan, saya harap kalimat tersebut bisa direvisi lagi supaya lebih jelas maksudnya, karena soal hukum tidak boleh multitafsir",negatif
383,sempit,netral
384,"Begitu pula dengan siswa siswi yg mempraktikan seks bebas, benar kan",netral
385,Makanya kalau buat peraturan yg jelas sehingga tidak terjadi keambiguan dan multitafsir,negatif
386,"Lihat podcast dedy corbuzier aja bang pas sama mas nadiem sama mbak cinta laura,biar jelas semuanya",netral
387,"Kekerasan seksual itu pasti korbannya tidak setuju , kenapa di cantumkan kata kata tanpa persetujuan korban , kata kata tanpa persetujuan korban berpotensi di salah pahami , untuk itu hilangkan kata kata tersebut",positif
388," @isa ansori  😂 betul, disitulah keambiguannya. Tidak perlu frasa ""tanpa persetujuan korban"" sudah sangat lugas",negatif
389,"Masih ada peraturan lain yaitu pelanggaran asusila.jadi peraturan ini khusus utk yg melakukan kekerasan seksual.jadi kalau ada yg mekakukan perbuatan asusila suka sama s.uka walaupun bkn kekerasan  seksual bkn berarti mereka tdk dihukum ttp ttp dihukum krn melanggar peraturan asusila.contoh psk dan langganannya kalau tertangkap harus dihukum karena melanggar peraturan asusila,walaupun tdk ada unsur kekerasan seksual..Jadi pak Nadiem sama sekali tdk melegalkan seks bebas.Jadi tujuan peraturan ini jgn dipelintir seolah2  kalau terjadi kekerasan seksual mk yg salah adlh pihak wanita dan yg pria seolah2 tdk bersalah",positif
390,"Pak mendikbud itu kan orang pinter yaa?
tolong dong buat peraturan dengan tata bahasa yang tidak buat gaduh
tanpa persetujuan korban
jadi klu misalnya kasusnya mau sama mau gk ada hukuman kan yaa
cb pikir mau jd apa generasi muda lita pak
itu kan sm aja mereka menggnggap suka sm suka gk masalah
dgn kata lain itu membolehkan zinah
contoh ada ditemukan kasus dua muda mudi melakukan hub badan di suatu tempat dn mereka bilang kami mau sm mau, bisa dihukum gk?
jgn beranggapan semua orang bisa memahami maksd anda klu kalimat yg anda buat itu tidak gampang dipahami semua orang.",negatif
391,"Pak menteri buat PETA JALAN PENDIDIKAN,  silahkan saja. 
Pak Menteri buat KAMPUS MERDEKA, mulai hangat...
Pak Menteri  MELEGALKAN ZINA, ini sudah keterlaluan.....",negatif
392,"Makanya jangan bersifat ambiguitas dong kalau buat aturan itu,ya harus tegas lugas dan mudah dicerna oleh msyarakat umum...",netral
393,"Nadiem itu sebenarnya punya niat menghancurkan negara ini dengan berbagai cara , karena dia musuh dalam selimut",negatif
394,"Tinggal dihapus *Tanpa izin korbanya*,  kita hanya minta itu wahai DPR, gimana kalo korban menyetujui ? Berarti diperbolehkan dong ? Mikir dong wahai DPR.. Kalian tuh wakil rakyat dengerin lah rakyat, kalian digaji juga dari rakyat wahai DPR..",negatif
395,"kalau pencegahan ya sudah, pastikan dengan tegas... hilangkan saja atas persetujuan korban... jadi mau disetujui atau nggak ya ga boleh. titik",netral
396,Yg..lebih..baik mah..di epaluasi lagi..,negatif
397,"Salah sendiri bikin permen pake kalimat yg tegas, jgn ambigu. Salah ente sendiri, kok orang lain yg mentafsirkan dituduh memfitnah",negatif
398,"Itu akibat memberi jabatan pada bukan ahlinya,,tunggu kehancurannya...",negatif
399,Beginilah  jadinya negara kalau diberikan pada org org yg  bukan ahlinya tunggu kehancuran nya,negatif
400,"Kalau ada paksaan dan tidak ada persetujuaan satu pihak maka, dapat dilaporkan dan menjadi pidana dengan adanya korban dan pelaku. Kalau tidak ada paksaan atau suka sama suka maka, keduanya dinyatakan pelaku tanpa ada yang jadi korban (dengan catatan kalau ada yang menciduk atau ada yg melihat serta melaporkan.)",netral
401,MENAG dan MENDIKBUD...bencong berbulu jantan...😁,netral
402,Mentri di rezim ini banyak yg minim akhlak.,netral
403,"Saya setuju dgn permen uu ini, tp tolong kata kalimatnya direvisi, (tanpa persetujuan korban) dihilangkan, jgn menjadi ambigu yg akhir menjadi dua sisi pemahaman, apabila korban korban memberi persetujuan, itu gimana? Permen uu ini udah bagus untuk mencegah, tp kata (tanpa persetujuan korbannya) itu direvisi! Sekian terimakasih.",netral
404,Copot mentrinya tidak beres,netral
405,Pecat aja yg membuat frasa seperti ini... Rakyat gaji orang seperti ini sayang uangnya..,negatif
406,"Hati klo sdh busuk, iri hati mendarah daging, otaknya kadang gak singkron. Tujuan permen spy kekerasan dlm kampus para pelaku spy bisa diadili.",positif
407,"Mungkin yg gak setuju itu gak bisa baca, SD-nya gak lulus...",positif
408,"Coba baca lagi judulnya, nih saya tulis lagi sambil pake capslok biar bisa terbaca PENCEGAHAN DAN PENANGANAN KEKERASAN SEKSUAL. jadi kalau suka sama suka bukan termasuk KEKERASAN SEKSUAL tapi perzinahan dan kalau harus di hukum di hukumnya pakai pasal/hukum/peraturan yang lain. 
Kalau tanpa persetujuan ""dianggap"" melegalkan zina, berarti bisa saja bahwa orang-orang yang menolak dan mempermasalahkan permendikbud ini ""dianggap"" sebagai pendukung kekerasan seksual. Emangnya mau dianggap gitu?",positif
409,Jangan suka fitnah,netral
410,"Lihat podcast dedy corbuzier aja bang pas sama mas nadiem sama mbak cinta laura,biar jelas semuanya",netral
411,"Jangan suka fitnah mas, istigfar",netral
412,"Lihat podcast dedy corbuzier aja bang pas sama mas nadiem sama mbak cinta laura,biar jelas semuanya",netral
413,"Iya bener,kata 'atas persetujuan korban' harus dihilangkan",negatif
414,Jadi korban tapi kok sama2 setuju?,netral
415,"Lihat podcast dedy corbuzier aja bang pas sama mas nadiem sama mbak cinta laura,biar jelas semuanya",netral
416,Dia itu anak muda bangsa yang prestasi nya udah nggak usah ditanya lagi pemikiran dia luas bukan sekedar omongan tanpa isi,netral
417," @Unkown  iya dia mungkin akan tetap menjalankan permendikbud 30 nya karena penting dan merevisi kalimat ""tanpa persetujuan korban""",negatif
418,"Woe lu kira dia menteri embel embel?dia dulu generasi muda yang udah nunjukkin prestasinya,bukan sekedar ngomong doang tapi isi nggak ada,Lihat podcast dedy corbuzier aja bang pas sama mas nadiem sama mbak cinta laura,biar jelas semuanya",positif
419,Banyak menimba  ilmu Bung biar  gak ngaco ngomong.,netral
420,"Lihat podcast dedy corbuzier aja bang pas sama mas nadiem sama mbak cinta laura,biar jelas semuanya",netral
421,atau mungkin mereka yg melecehkan 🤣🤣🤣,netral
422,"100% Setuju, tapi tolong frasa ""tanpa persetujuan korban"" dihapus agar lebih jelas dan tidak multitafsir",positif
423,"Permendikbud merugikan perempuan. Bagaimana bila si pelaku mengatakan bahwa dia mendapat persetujuan dari korban,maka dia bebas..",negatif
424,"Lho ini kan konteksnya mengatur kekerasan seksual bukan mengatur zina, ko bisa arah berpikirnya ke situ?",netral
425,"Pecat saja Dekan spt itu,wlpn itu hny baru mencium tp itu sdh pelecehan,kasihan cewek yg jd korban.Pendidikan Moral Pancasila jngn di hapuskan",negatif
426,"Mau persetuan atau tidak yg namanya hubungan di luar nikah ya ZINA namanya ....
Mentri pendidikan tp gk ngerti cara mendidik",negatif
427,"redaksi atau rumusan frasa dan kalimat dari isi / pasal ketentuan hukum wajib disusun secara denotatif tanpa kemungkinan bercelah bagi aneka penafsiran, tanpa cacat formil maupun materiil.",netral
428,Banyakkk mentriii yang stressssss kurang kerjaaaaan amburadullll ini rezimmmmmmmmm,netral
429,Ini mslh perilaku amoral tdk berakhlak jd penyebabny atau akar mslhny peserta didik disklh tdk ada proses mendidik mk kemendikbud hrs merubung krn pend vital utk khdp bgs pend hny nmny sj,netral
430,Kenapa menteri2 sekarang ini...aneh2.semesti nya mentri pendidikan membuat peraturan larangan seksual dalam lungkungan kampus.dan sekolah.,negatif
431,TIDAK MENDUKUNG TAPI MEMBIARKAN....,netral
432,Waspada indoseia target berikutnya,netral
433,Kemendikbud bertujuan melindungi generasi penerus bangsa dari kekerasan seksual,positif
434,pak nadim bilang fitnah.  emang mungkin secara logika bapak fitnah tapi coba baca lagi frasa tanpa persetujuan dari korban.  itu bagi ahli hukum bisa di utak atik artinya yang mana bisa menimbulkan fitnah luar biasa.  apa bapak tidak bisa berbahasa Indonesia yang baik dan benar sehingga ada frasa seperti itu.  kalo kami memaklumi bapak karena basic bapak di gojek bukan di menteri.,negatif
435,"TERLEPAS DARI PRO KONTRA, SEMUA ELEMEN BANGSA INI SUDAH TERJANGKIT PENYAKIT AKUT, YAITU PENYAKIT LATAH MEMBUAT ATURAN, YG OBJEKNYA ADALAH RAKYAT, SEHINGGA RAKYAT SELALU MENJADI BULAN2AN BERBAGAI BENTUK ATURAN. CONTOH, SUDAH TERBUKTI VAKSIN TIDAK MENCEGAH DARI TERSERANG CORONA, TAPI DGN SEGALA BENTUK ATURAN YG MUNCUL, KITA DIPAKSA UTK VAKSIN. DISEKOLAH BANYAK ATURAN, DI TMPAT KERJA BANYAK ATURAN, DI MALL BANYAK ATURAN, DI RESTAURAN BANYAK ATURAN,  DI KOMPLEK PERUMAHAN, BANYAK ATURAN.",netral
436,Lihat saja nanti,netral
437,Semoga kata2nya diartikan dengan baik dan dimaksudkan yg membela korban. Jangan sampai diplintir jd gak jelas dan merugikan korban.,negatif
438,"Bila suka sama suka ? Boleh dong, ehem ehem ?",netral
439,Kalau..DENGAN PERSETUJUAN KORBAN..ya bukan korban namanya..hdehhhh..puyeng gue,netral
440,Pecat menteri pendidikan bikin rusak negara dan bangsa,negatif
441,"Subhanallah lindungilah negeriku dari orang bejat dan munafik
Salam sejahtera dari Semarang untuk kalian yg baca",positif
442,"MUI = MAARUF AMIN, MENAG NUSANTARA, ABU JANDA , DENY SIREGAR 😂",netral
443,"Itu malah terjadi kalo gak ada kalimat ""tanpa persetujuan korban"". Gimane mo diusut? Stlh ade kalimat itu SI KORBAN bise melaporkan dan SI PELAKU bise diusut dan disanksi. Mo ngeles gimane lg... 🙄❓",negatif
444,"Aduh wibu, hakim juga bakal nanyain korbannya lah, disertai bukti visum dan psikologis korban",negatif
445,Jabar kan,netral
446,WADUH ADA ORANG YG NGERTI CARA MENDIDIK NICH 🤭🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,netral
447,"Lihat podcast dedy corbuzier aja bang pas sama mas nadiem sama mbak cinta laura,biar jelas semuanya",netral
448,"Lihat podcast dedy corbuzier aja bang pas sama mas nadiem sama mbak cinta laura,biar jelas semuanya",netral
449,betul. tuhhh masssss. guru sukwan angkat,netral
450,"Lihat podcast dedy corbuzier aja bang pas sama mas nadiem sama mbak cinta laura,biar jelas semuanya",netral
451,"Lihat podcast dedy corbuzier aja bang pas sama mas nadiem sama mbak cinta laura,biar jelas semuanya",netral
452,"Gini ya vaksin itu fungsinya mencegah suatu virus masuk ke tubuh tapi itu juga tergantung kekebalan tubuh tiap orang walau dia sudah vaksin namun mempunyai penyakit akut seperti asma dan penyakit berat lain atau setelah vaksin kita tidak menjaga kesehatan tubuh otomatis sistem kerja vaksin dalam tubuh juga berkurang,saya dulu emang nggak sering merhatiin pelajaran sekolah tapi saya nggak sebodoh itu sampai menganggap bahwa jika sudah vaksin maka kita akan kebal virus",netral
453," @Unkown  Sekedar Info, Kesepakatan Dunia, Orang Cerdas Haram Hukumnya Ngaku Cerdas dan Ngaku Ga Bodoh",netral
454,"terlebih dahulu harus ada uji formil dan materiil dari para ahli terkait terhadap rancangan peraturan, agar suatu peraturan hukum dapat memuat makna dan arti kata tunggal (maksud yang jelas dan gamblang). Uji kelayakan atas (rancangan) peraturan hukum dilakukan demi mencegah ada celah penafsiran ganda yang saling bertentangan dan mempertajam efektivitas tujuan / manfaat saat peraturan tersebut dilaksanakan.",positif
455,"Diplintir pelaku, kalau korban setuju atas apa yang dia lakukan pada korban.",netral
456,Itu urusanmu,netral
457,Ini..akibat..kurang pendidikan... gak ngerti....main pecat aja peraturannya jelas.....jangankan  berzina !! ...pegang tangan aja gak boleh coi... Apalagi berzina..,positif
458,"Lihat podcast dedy corbuzier aja bang pas sama mas nadiem sama mbak cinta laura,biar jelas semuanya",netral
459,Konteks kekerasan sexual..pengin ketawa..kalau dg persetujuan korban..ya bukan kekerasan...kesenangan namanya..bingung mau menangis atau ketawa..,positif
460,ayonima,netral
461,SELANJUTNYA AKAN BOIKOT GOJEK DI ACEH DI PANDANG,netral
462,Jdi inget Fatonah kader PKS di tangkap lgi ooiiooiiooiiooii😁😆😄,netral
463,Otak mesum jadi menteri....negara kita ini bukan negara Liberal.,negatif
464,Ditanamkan budi pekerti sejakdini solusi yg tepat,positif
465,Yang fro itu ahli zinah...,positif
466,"Assalamualaikum semua,apabila ada mahasiswa mencium bibir  mahasiswi pacarnya & menggosokkan kelamin nya ke bagian tubuh mahasiswi pacarnya secara  tertutup di kampus. Tapi mahasiswi pacarnya SETUJU & perbuatan mahasiswa tersebut ketauan sama lainnya , maka perbuatan mahasiswa tersebut gak dapat ditindak lanjuti menurut Permendikbudristek no 30 tahun 2021, karena  PERSETUJUAN mahasiswi pacarnya. Berbeda dengan mahasiswi  pacarnya TIDAK SETUJU, maka perbuatan mahasiswa tersebut dapat ditindaklanjuti menurut Permendikbudristek no 30 tahun 2021 , karena TANPA PERSETUJUAN  mahasiswi pacarnya. Kesimpulannya mencium menggosokkan kelamin, dll gak termasuk pelanggaran & gak ditindak lanjuti asalkan  SETUJU  menurut Permendikbudristek no 30 tahun 2021. Maaf sebelumnya, RUU KUHP perzinahan Belum disahkan menjadi UU KUHP perzinahan. Terimakasih, wassalamu'alaikum 🙏😊",negatif
467,"Seharusnya kalimatnya gk multi tafsir gtu takutnya saat penerapnya gk sesuai hrpn,knpa gk sangsinya aj yg di pernberat",netral
468,"Kalau mau pencegahan ya dilarang pacaran, khalwat, ikhtilat, pornografi. Mendukung penutupan aurat. Ga berani kan. Ya jelas wong hanya mendukung pihak sekuler feminis tanpa menyentuh akar masalah",netral
469,Siap siap kita menerima azab,netral
470,Hukm seberat beratnya,netral
471,"KOMPAS PALING BISA
ISTIGHFAR WANITA MULIA",positif
